robot,payload,stage,t,v
amr1,unloaded,smoothed,28.642,0.5000
amr1,unloaded,smoothed,28.669,0.5000
amr1,unloaded,smoothed,28.698,0.5000
amr1,unloaded,smoothed,28.727,0.5000
amr1,unloaded,smoothed,28.754,0.5000
amr1,unloaded,smoothed,28.780,0.5000
amr1,unloaded,smoothed,28.807,0.5000
amr1,unloaded,smoothed,28.843,0.5000
amr1,unloaded,smoothed,28.870,0.5000
amr1,unloaded,smoothed,28.897,0.5000
amr1,unloaded,smoothed,28.924,0.5000
amr1,unloaded,smoothed,28.953,0.5000
amr1,unloaded,smoothed,28.983,0.5000
amr1,unloaded,smoothed,29.011,0.5000
amr1,unloaded,smoothed,29.041,0.5000
amr1,unloaded,smoothed,29.067,0.5000
amr1,unloaded,smoothed,29.096,0.5000
amr1,unloaded,smoothed,29.129,0.5000
amr1,unloaded,smoothed,29.158,0.5000
amr1,unloaded,smoothed,29.186,0.5000
amr1,unloaded,smoothed,29.213,0.5000
amr1,unloaded,smoothed,29.244,0.5000
amr1,unloaded,smoothed,29.278,0.5000
amr1,unloaded,smoothed,29.310,0.5000
amr1,unloaded,smoothed,29.337,0.5000
amr1,unloaded,smoothed,29.369,0.5000
amr1,unloaded,smoothed,29.394,0.5000
amr1,unloaded,smoothed,29.423,0.5000
amr1,unloaded,smoothed,29.451,0.5000
amr1,unloaded,smoothed,29.478,0.5000
amr1,unloaded,smoothed,29.504,0.5000
amr1,unloaded,smoothed,29.539,0.5000
amr1,unloaded,smoothed,29.569,0.5000
amr1,unloaded,smoothed,29.596,0.5000
amr1,unloaded,smoothed,29.620,0.5000
amr1,unloaded,smoothed,29.652,0.5000
amr1,unloaded,smoothed,29.680,0.5000
amr1,unloaded,smoothed,29.709,0.5000
amr1,unloaded,smoothed,29.737,0.5000
amr1,unloaded,smoothed,29.765,0.5000
amr1,unloaded,smoothed,29.795,0.5000
amr1,unloaded,smoothed,29.819,0.5000
amr1,unloaded,smoothed,29.848,0.5000
amr1,unloaded,smoothed,29.881,0.5000
amr1,unloaded,smoothed,29.909,0.5000
amr1,unloaded,smoothed,29.938,0.5000
amr1,unloaded,smoothed,29.962,0.5000
amr1,unloaded,smoothed,29.990,0.5000
amr1,unloaded,smoothed,30.016,0.5000
amr1,unloaded,smoothed,30.040,0.5000
amr1,unloaded,smoothed,30.070,0.5000
amr1,unloaded,smoothed,30.098,0.5000
amr1,unloaded,smoothed,30.125,0.5000
amr1,unloaded,smoothed,30.151,0.5000
amr1,unloaded,smoothed,30.179,0.5000
amr1,unloaded,smoothed,30.208,0.5000
amr1,unloaded,smoothed,30.238,0.5000
amr1,unloaded,smoothed,30.268,0.5000
amr1,unloaded,smoothed,30.295,0.5000
amr1,unloaded,smoothed,30.325,0.5000
amr1,unloaded,smoothed,30.355,0.5000
amr1,unloaded,smoothed,30.382,0.5000
amr1,unloaded,smoothed,30.410,0.5000
amr1,unloaded,smoothed,30.441,0.5000
amr1,unloaded,smoothed,30.470,0.5000
amr1,unloaded,smoothed,30.503,0.5000
amr1,unloaded,smoothed,30.533,0.5000
amr1,unloaded,smoothed,30.562,0.5000
amr1,unloaded,smoothed,30.587,0.5000
amr1,unloaded,smoothed,30.612,0.5000
amr1,unloaded,smoothed,30.638,0.5000
amr1,unloaded,smoothed,30.667,0.5000
amr1,unloaded,smoothed,30.691,0.5000
amr1,unloaded,smoothed,30.717,0.5000
amr1,unloaded,smoothed,30.744,0.5000
amr1,unloaded,smoothed,30.773,0.5000
amr1,unloaded,smoothed,30.803,0.5000
amr1,unloaded,smoothed,30.831,0.5000
amr1,unloaded,smoothed,30.859,0.5000
amr1,unloaded,smoothed,30.888,0.5000
amr1,unloaded,smoothed,30.912,0.5000
amr1,unloaded,smoothed,30.935,0.5000
amr1,unloaded,smoothed,30.952,0.5000
amr1,unloaded,smoothed,30.977,0.5000
amr1,unloaded,smoothed,31.006,0.5000
amr1,unloaded,smoothed,31.030,0.5000
amr1,unloaded,smoothed,31.057,0.5000
amr1,unloaded,smoothed,31.082,0.5000
amr1,unloaded,smoothed,31.107,0.5000
amr1,unloaded,smoothed,31.127,0.5000
amr1,unloaded,smoothed,31.152,0.5000
amr1,unloaded,smoothed,31.177,0.5000
amr1,unloaded,smoothed,31.205,0.5000
amr1,unloaded,smoothed,31.232,0.5000
amr1,unloaded,smoothed,31.256,0.5000
amr1,unloaded,smoothed,31.284,0.5000
amr1,unloaded,smoothed,31.315,0.5000
amr1,unloaded,smoothed,31.345,0.5000
amr1,unloaded,smoothed,31.370,0.5000
amr1,unloaded,smoothed,31.399,0.5000
amr1,unloaded,smoothed,31.428,0.5000
amr1,unloaded,smoothed,31.459,0.5000
amr1,unloaded,smoothed,31.488,0.5000
amr1,unloaded,smoothed,31.516,0.5000
amr1,unloaded,smoothed,31.542,0.5000
amr1,unloaded,smoothed,31.569,0.5000
amr1,unloaded,smoothed,31.597,0.5000
amr1,unloaded,smoothed,31.623,0.5000
amr1,unloaded,smoothed,31.648,0.5000
amr1,unloaded,smoothed,31.674,0.5000
amr1,unloaded,smoothed,31.695,0.5000
amr1,unloaded,smoothed,31.720,0.5000
amr1,unloaded,smoothed,31.745,0.5000
amr1,unloaded,smoothed,31.772,0.5000
amr1,unloaded,smoothed,31.796,0.5000
amr1,unloaded,smoothed,31.821,0.5000
amr1,unloaded,smoothed,31.845,0.5000
amr1,unloaded,smoothed,31.872,0.5000
amr1,unloaded,smoothed,31.895,0.5000
amr1,unloaded,smoothed,31.918,0.5000
amr1,unloaded,smoothed,31.946,0.5000
amr1,unloaded,smoothed,31.975,0.5000
amr1,unloaded,smoothed,32.001,0.5000
amr1,unloaded,smoothed,32.027,0.5000
amr1,unloaded,smoothed,32.055,0.5000
amr1,unloaded,smoothed,32.080,0.5000
amr1,unloaded,smoothed,32.106,0.5000
amr1,unloaded,smoothed,32.135,0.5000
amr1,unloaded,smoothed,32.161,0.5000
amr1,unloaded,smoothed,32.185,0.5000
amr1,unloaded,smoothed,32.205,0.5000
amr1,unloaded,smoothed,32.230,0.5000
amr1,unloaded,smoothed,32.261,0.5000
amr1,unloaded,smoothed,32.287,0.5000
amr1,unloaded,smoothed,32.308,0.5000
amr1,unloaded,smoothed,32.336,0.5000
amr1,unloaded,smoothed,32.367,0.5000
amr1,unloaded,smoothed,32.396,0.5000
amr1,unloaded,smoothed,32.421,0.5000
amr1,unloaded,smoothed,32.446,0.5000
amr1,unloaded,smoothed,32.477,0.5000
amr1,unloaded,smoothed,32.501,0.5000
amr1,unloaded,smoothed,32.529,0.5000
amr1,unloaded,smoothed,32.561,0.5000
amr1,unloaded,smoothed,32.589,0.5000
amr1,unloaded,smoothed,32.620,0.5000
amr1,unloaded,smoothed,32.643,0.5000
amr1,unloaded,smoothed,32.668,0.5000
amr1,unloaded,smoothed,32.698,0.5000
amr1,unloaded,smoothed,32.722,0.5000
amr1,unloaded,smoothed,32.748,0.5000
amr1,unloaded,smoothed,32.773,0.5000
amr1,unloaded,smoothed,32.801,0.5000
amr1,unloaded,smoothed,32.826,0.5000
amr1,unloaded,smoothed,32.856,0.5000
amr1,unloaded,smoothed,32.884,0.5000
amr1,unloaded,smoothed,32.909,0.5000
amr1,unloaded,smoothed,32.939,0.5000
amr1,unloaded,smoothed,32.968,0.5000
amr1,unloaded,smoothed,32.990,0.5000
amr1,unloaded,smoothed,33.016,0.5000
amr1,unloaded,smoothed,33.042,0.5000
amr1,unloaded,smoothed,33.072,0.5000
amr1,unloaded,smoothed,33.103,0.5000
amr1,unloaded,smoothed,33.132,0.5000
amr1,unloaded,smoothed,33.157,0.5000
amr1,unloaded,smoothed,33.187,0.5000
amr1,unloaded,smoothed,33.214,0.5000
amr1,unloaded,smoothed,33.239,0.5000
amr1,unloaded,smoothed,33.264,0.5000
amr1,unloaded,smoothed,33.293,0.5000
amr1,unloaded,smoothed,33.322,0.5000
amr1,unloaded,smoothed,33.347,0.5000
amr1,unloaded,smoothed,33.368,0.5000
amr1,unloaded,smoothed,33.394,0.5000
amr1,unloaded,smoothed,33.423,0.5000
amr1,unloaded,smoothed,33.446,0.5000
amr1,unloaded,smoothed,33.474,0.5000
amr1,unloaded,smoothed,33.497,0.5000
amr1,unloaded,smoothed,33.526,0.5000
amr1,unloaded,smoothed,33.551,0.5000
amr1,unloaded,smoothed,33.577,0.5000
amr1,unloaded,smoothed,33.603,0.5000
amr1,unloaded,smoothed,33.627,0.5000
amr1,unloaded,smoothed,33.655,0.5000
amr1,unloaded,smoothed,33.688,0.5000
amr1,unloaded,smoothed,33.716,0.5000
amr1,unloaded,smoothed,33.748,0.5000
amr1,unloaded,smoothed,33.773,0.5000
amr1,unloaded,smoothed,33.801,0.5000
amr1,unloaded,smoothed,33.826,0.5000
amr1,unloaded,smoothed,33.859,0.5000
amr1,unloaded,smoothed,33.887,0.5000
amr1,unloaded,smoothed,33.916,0.5000
amr1,unloaded,smoothed,33.941,0.5000
amr1,unloaded,smoothed,33.974,0.5000
amr1,unloaded,smoothed,34.001,0.5000
amr1,unloaded,smoothed,34.025,0.5000
amr1,unloaded,smoothed,34.054,0.5000
amr1,unloaded,smoothed,34.085,0.5000
amr1,unloaded,smoothed,34.112,0.4600
amr1,unloaded,smoothed,34.140,0.4200
amr1,unloaded,smoothed,34.170,0.3800
amr1,unloaded,smoothed,34.201,0.3400
amr1,unloaded,smoothed,34.229,0.3000
amr1,unloaded,smoothed,34.253,0.2600
amr1,unloaded,smoothed,34.279,0.2200
amr1,unloaded,smoothed,34.304,0.1800
amr1,unloaded,smoothed,34.327,0.1400
amr1,unloaded,smoothed,34.351,0.1000
amr1,unloaded,smoothed,34.377,0.0600
amr1,unloaded,smoothed,34.411,0.0200
amr1,unloaded,smoothed,34.439,0.0000
amr1,unloaded,smoothed,34.464,0.0000
amr1,unloaded,smoothed,34.490,0.0000
amr1,unloaded,smoothed,34.518,0.0000
amr1,unloaded,smoothed,34.546,0.0000
amr1,unloaded,smoothed,34.570,0.0000
amr1,unloaded,smoothed,34.593,0.0000
amr1,unloaded,smoothed,34.617,0.0000
amr1,unloaded,smoothed,34.643,0.0000
amr1,unloaded,smoothed,34.669,0.0000
amr1,unloaded,smoothed,34.695,0.0000
amr1,unloaded,smoothed,34.722,0.0000
amr1,unloaded,smoothed,34.754,0.0000
amr1,unloaded,smoothed,34.785,0.0000
amr1,unloaded,smoothed,34.810,0.0000
amr1,unloaded,smoothed,34.837,0.0000
amr1,unloaded,smoothed,34.865,0.0000
amr1,unloaded,smoothed,34.889,0.0000
amr1,unloaded,smoothed,34.914,0.0000
amr1,unloaded,smoothed,34.940,0.0000
amr1,unloaded,smoothed,34.965,0.0000
amr1,unloaded,smoothed,34.995,0.0000
amr1,unloaded,smoothed,35.019,0.0000
amr1,unloaded,smoothed,35.048,0.0000
amr1,unloaded,smoothed,35.075,0.0000
amr1,unloaded,smoothed,35.110,0.0000
amr1,unloaded,smoothed,35.146,0.0000
amr1,unloaded,smoothed,35.171,0.0000
amr1,unloaded,smoothed,35.199,0.0000
amr1,unloaded,smoothed,35.225,0.0000
amr1,unloaded,smoothed,35.258,0.0000
amr1,unloaded,smoothed,35.286,0.0000
amr1,unloaded,smoothed,35.322,0.0000
amr1,unloaded,smoothed,35.349,0.0000
amr1,unloaded,smoothed,35.376,0.0000
amr1,unloaded,smoothed,35.406,0.0000
amr1,unloaded,smoothed,35.429,0.0000
amr1,unloaded,smoothed,35.455,0.0000
amr1,unloaded,smoothed,35.482,0.0000
amr1,unloaded,smoothed,35.507,0.0000
amr1,unloaded,smoothed,35.547,0.0000
amr1,unloaded,smoothed,35.584,0.0000
amr1,unloaded,smoothed,35.619,0.0000
amr1,unloaded,smoothed,35.648,0.0000
amr1,unloaded,smoothed,35.674,0.0000
amr1,unloaded,smoothed,35.700,0.0000
amr1,unloaded,smoothed,35.728,0.0000
amr1,unloaded,smoothed,35.756,0.0000
amr1,unloaded,smoothed,35.784,0.0000
amr1,unloaded,smoothed,35.812,0.0000
amr1,unloaded,smoothed,35.838,0.0000
amr1,unloaded,smoothed,35.866,0.0000
amr1,unloaded,smoothed,35.901,0.0000
amr1,unloaded,smoothed,35.926,0.0000
amr1,unloaded,smoothed,35.953,0.0000
amr1,unloaded,smoothed,35.983,0.0000
amr1,unloaded,smoothed,36.008,0.0000
amr1,unloaded,smoothed,36.029,0.0000
amr1,unloaded,smoothed,36.058,0.0000
amr1,unloaded,smoothed,36.083,0.0000
amr1,unloaded,smoothed,36.110,0.0000
amr1,unloaded,smoothed,36.131,0.0000
amr1,unloaded,smoothed,36.153,0.0000
amr1,unloaded,smoothed,36.178,0.0000
amr1,unloaded,smoothed,36.202,0.0000
amr1,unloaded,smoothed,36.233,0.0000
amr1,unloaded,smoothed,36.262,0.0000
amr1,unloaded,smoothed,36.287,0.0000
amr1,unloaded,smoothed,36.312,0.0000
amr1,unloaded,smoothed,36.343,0.0000
amr1,unloaded,smoothed,36.371,0.0000
amr1,unloaded,smoothed,36.400,0.0000
amr1,unloaded,smoothed,36.428,0.0000
amr1,unloaded,smoothed,36.455,0.0000
amr1,unloaded,smoothed,36.481,0.0000
amr1,unloaded,smoothed,36.514,0.0000
amr1,unloaded,smoothed,36.542,0.0000
amr1,unloaded,smoothed,36.568,0.0000
amr1,unloaded,smoothed,36.594,0.0000
amr1,unloaded,smoothed,36.618,0.0000
amr1,unloaded,smoothed,36.650,0.0000
amr1,unloaded,smoothed,36.681,0.0000
amr1,unloaded,smoothed,36.711,0.0000
amr1,unloaded,smoothed,36.737,0.0000
amr1,unloaded,smoothed,36.753,0.0000
amr1,unloaded,smoothed,36.777,0.0000
amr1,unloaded,smoothed,36.802,0.0000
amr1,unloaded,smoothed,36.832,0.0000
amr1,unloaded,smoothed,36.862,0.0000
amr1,unloaded,smoothed,36.894,0.0000
amr1,unloaded,smoothed,36.920,0.0000
amr1,unloaded,smoothed,36.946,0.0000
amr1,unloaded,smoothed,36.971,0.0000
amr1,unloaded,smoothed,36.998,0.0000
amr1,unloaded,smoothed,37.022,0.0000
amr1,unloaded,smoothed,37.050,0.0000
amr1,unloaded,smoothed,37.077,0.0000
amr1,unloaded,smoothed,37.102,0.0000
amr1,unloaded,smoothed,37.130,0.0000
amr1,unloaded,smoothed,37.159,0.0000
amr1,unloaded,smoothed,37.194,0.0000
amr1,unloaded,smoothed,37.219,0.0000
amr1,unloaded,smoothed,37.244,0.0000
amr1,unloaded,smoothed,37.265,0.0000
amr1,unloaded,smoothed,37.294,0.0000
amr1,unloaded,smoothed,37.314,0.0000
amr1,unloaded,smoothed,37.345,0.0000
amr1,unloaded,smoothed,37.375,0.0000
amr1,unloaded,smoothed,37.403,0.0000
amr1,unloaded,smoothed,37.436,0.0000
amr1,unloaded,smoothed,37.463,0.0000
amr1,unloaded,smoothed,37.496,0.0000
amr1,unloaded,smoothed,37.520,0.0000
amr1,unloaded,smoothed,37.550,0.0000
amr1,unloaded,smoothed,37.580,0.0000
amr1,unloaded,smoothed,37.607,0.0000
amr1,unloaded,smoothed,37.632,0.0000
amr1,unloaded,smoothed,37.656,0.0000
amr1,unloaded,smoothed,37.678,0.0000
amr1,unloaded,smoothed,37.702,0.0000
amr1,unloaded,smoothed,37.731,0.0000
amr1,unloaded,smoothed,37.766,0.0000
amr1,unloaded,smoothed,37.797,0.0000
amr1,unloaded,smoothed,37.827,0.0000
amr1,unloaded,smoothed,37.869,0.0000
amr1,unloaded,smoothed,37.899,0.0000
amr1,unloaded,smoothed,37.927,0.0000
amr1,unloaded,smoothed,37.954,0.0000
amr1,unloaded,smoothed,37.984,0.0000
amr1,unloaded,smoothed,38.012,0.0000
amr1,unloaded,smoothed,38.040,0.0000
amr1,unloaded,smoothed,38.071,0.0000
amr1,unloaded,smoothed,38.096,0.0000
amr1,unloaded,smoothed,38.123,0.0000
amr1,unloaded,smoothed,38.153,0.0000
amr1,unloaded,smoothed,38.180,0.0000
amr1,unloaded,smoothed,38.208,0.0000
amr1,unloaded,smoothed,38.232,0.0000
amr1,unloaded,smoothed,38.261,0.0000
amr1,unloaded,smoothed,38.289,0.0000
amr1,unloaded,smoothed,38.316,0.0000
amr1,unloaded,smoothed,38.344,0.0000
amr1,unloaded,smoothed,38.374,0.0000
amr1,unloaded,smoothed,38.403,0.0000
amr1,unloaded,smoothed,38.428,0.0000
amr1,unloaded,smoothed,38.453,0.0000
amr1,unloaded,smoothed,38.486,0.0000
amr1,unloaded,smoothed,38.522,0.0000
amr1,unloaded,smoothed,38.549,0.0000
amr1,unloaded,smoothed,38.579,0.0000
amr1,unloaded,smoothed,38.610,0.0000
amr1,unloaded,smoothed,38.639,0.0000
amr1,unloaded,smoothed,38.670,0.0000
amr1,unloaded,smoothed,38.698,0.0000
amr1,unloaded,smoothed,38.725,0.0000
amr1,unloaded,smoothed,38.756,0.0000
amr1,unloaded,smoothed,38.789,0.0000
amr1,unloaded,smoothed,38.815,0.0000
amr1,unloaded,smoothed,38.843,0.0000
amr1,unloaded,smoothed,38.872,0.0000
amr1,unloaded,smoothed,38.901,0.0000
amr1,unloaded,smoothed,38.931,0.0000
amr1,unloaded,smoothed,38.961,0.0000
amr1,unloaded,smoothed,38.987,0.0000
amr1,unloaded,smoothed,39.014,0.0000
amr1,unloaded,smoothed,39.043,0.0000
amr1,unloaded,smoothed,39.070,0.0000
amr1,unloaded,smoothed,39.098,0.0000
amr1,unloaded,shaped,27.150,0.0025
amr1,unloaded,shaped,27.202,0.0075
amr1,unloaded,shaped,27.251,0.0150
amr1,unloaded,shaped,27.300,0.0250
amr1,unloaded,shaped,27.350,0.0375
amr1,unloaded,shaped,27.401,0.0525
amr1,unloaded,shaped,27.450,0.0700
amr1,unloaded,shaped,27.502,0.0900
amr1,unloaded,shaped,27.550,0.1100
amr1,unloaded,shaped,27.601,0.1300
amr1,unloaded,shaped,27.650,0.1500
amr1,unloaded,shaped,27.700,0.1700
amr1,unloaded,shaped,27.750,0.1900
amr1,unloaded,shaped,27.800,0.2100
amr1,unloaded,shaped,27.850,0.2300
amr1,unloaded,shaped,27.902,0.2500
amr1,unloaded,shaped,27.951,0.2700
amr1,unloaded,shaped,28.000,0.2900
amr1,unloaded,shaped,28.050,0.3100
amr1,unloaded,shaped,28.101,0.3300
amr1,unloaded,shaped,28.151,0.3500
amr1,unloaded,shaped,28.201,0.3700
amr1,unloaded,shaped,28.250,0.3900
amr1,unloaded,shaped,28.300,0.4100
amr1,unloaded,shaped,28.350,0.4300
amr1,unloaded,shaped,28.400,0.4475
amr1,unloaded,shaped,28.453,0.4625
amr1,unloaded,shaped,28.502,0.4750
amr1,unloaded,shaped,28.550,0.4850
amr1,unloaded,shaped,28.600,0.4925
amr1,unloaded,shaped,28.650,0.4975
amr1,unloaded,shaped,28.701,0.5000
amr1,unloaded,shaped,28.751,0.5000
amr1,unloaded,shaped,28.800,0.5000
amr1,unloaded,shaped,28.851,0.5000
amr1,unloaded,shaped,28.901,0.5000
amr1,unloaded,shaped,28.950,0.5000
amr1,unloaded,shaped,29.000,0.5000
amr1,unloaded,shaped,29.051,0.5000
amr1,unloaded,shaped,29.100,0.5000
amr1,unloaded,shaped,29.151,0.5000
amr1,unloaded,shaped,29.201,0.5000
amr1,unloaded,shaped,29.252,0.5000
amr1,unloaded,shaped,29.300,0.5000
amr1,unloaded,shaped,29.350,0.5000
amr1,unloaded,shaped,29.401,0.5000
amr1,unloaded,shaped,29.451,0.5000
amr1,unloaded,shaped,29.501,0.5000
amr1,unloaded,shaped,29.550,0.5000
amr1,unloaded,shaped,29.601,0.5000
amr1,unloaded,shaped,29.652,0.5000
amr1,unloaded,shaped,29.700,0.5000
amr1,unloaded,shaped,29.751,0.5000
amr1,unloaded,shaped,29.800,0.5000
amr1,unloaded,shaped,29.850,0.5000
amr1,unloaded,shaped,29.900,0.5000
amr1,unloaded,shaped,29.950,0.5000
amr1,unloaded,shaped,30.001,0.5000
amr1,unloaded,shaped,30.051,0.5000
amr1,unloaded,shaped,30.100,0.5000
amr1,unloaded,shaped,30.150,0.5000
amr1,unloaded,shaped,30.200,0.5000
amr1,unloaded,shaped,30.250,0.5000
amr1,unloaded,shaped,30.300,0.5000
amr1,unloaded,shaped,30.351,0.5000
amr1,unloaded,shaped,30.400,0.5000
amr1,unloaded,shaped,30.450,0.5000
amr1,unloaded,shaped,30.501,0.5000
amr1,unloaded,shaped,30.551,0.5000
amr1,unloaded,shaped,30.600,0.5000
amr1,unloaded,shaped,30.650,0.5000
amr1,unloaded,shaped,30.701,0.5000
amr1,unloaded,shaped,30.751,0.5000
amr1,unloaded,shaped,30.800,0.5000
amr1,unloaded,shaped,30.851,0.5000
amr1,unloaded,shaped,30.900,0.5000
amr1,unloaded,shaped,30.950,0.5000
amr1,unloaded,shaped,31.002,0.5000
amr1,unloaded,shaped,31.051,0.5000
amr1,unloaded,shaped,31.100,0.5000
amr1,unloaded,shaped,31.152,0.5000
amr1,unloaded,shaped,31.200,0.5000
amr1,unloaded,shaped,31.250,0.5000
amr1,unloaded,shaped,31.302,0.5000
amr1,unloaded,shaped,31.350,0.5000
amr1,unloaded,shaped,31.401,0.5000
amr1,unloaded,shaped,31.450,0.5000
amr1,unloaded,shaped,31.500,0.5000
amr1,unloaded,shaped,31.551,0.5000
amr1,unloaded,shaped,31.600,0.5000
amr1,unloaded,shaped,31.652,0.5000
amr1,unloaded,shaped,31.700,0.5000
amr1,unloaded,shaped,31.753,0.5000
amr1,unloaded,shaped,31.803,0.5000
amr1,unloaded,shaped,31.851,0.5000
amr1,unloaded,shaped,31.900,0.5000
amr1,unloaded,shaped,31.950,0.5000
amr1,unloaded,shaped,32.001,0.5000
amr1,unloaded,shaped,32.051,0.5000
amr1,unloaded,shaped,32.101,0.5000
amr1,unloaded,shaped,32.150,0.5000
amr1,unloaded,shaped,32.200,0.5000
amr1,unloaded,shaped,32.250,0.5000
amr1,unloaded,shaped,32.304,0.5000
amr1,unloaded,shaped,32.351,0.5000
amr1,unloaded,shaped,32.400,0.5000
amr1,unloaded,shaped,32.450,0.5000
amr1,unloaded,shaped,32.501,0.5000
amr1,unloaded,shaped,32.553,0.5000
amr1,unloaded,shaped,32.602,0.5000
amr1,unloaded,shaped,32.650,0.5000
amr1,unloaded,shaped,32.701,0.5000
amr1,unloaded,shaped,32.750,0.5000
amr1,unloaded,shaped,32.801,0.5000
amr1,unloaded,shaped,32.850,0.5000
amr1,unloaded,shaped,32.900,0.5000
amr1,unloaded,shaped,32.950,0.5000
amr1,unloaded,shaped,33.001,0.5000
amr1,unloaded,shaped,33.050,0.5000
amr1,unloaded,shaped,33.100,0.5000
amr1,unloaded,shaped,33.151,0.5000
amr1,unloaded,shaped,33.200,0.5000
amr1,unloaded,shaped,33.251,0.5000
amr1,unloaded,shaped,33.300,0.5000
amr1,unloaded,shaped,33.350,0.5000
amr1,unloaded,shaped,33.403,0.5000
amr1,unloaded,shaped,33.452,0.5000
amr1,unloaded,shaped,33.501,0.5000
amr1,unloaded,shaped,33.550,0.5000
amr1,unloaded,shaped,33.600,0.5000
amr1,unloaded,shaped,33.651,0.5000
amr1,unloaded,shaped,33.700,0.5000
amr1,unloaded,shaped,33.753,0.5000
amr1,unloaded,shaped,33.801,0.5000
amr1,unloaded,shaped,33.851,0.5000
amr1,unloaded,shaped,33.901,0.5000
amr1,unloaded,shaped,33.950,0.5000
amr1,unloaded,shaped,34.000,0.5000
amr1,unloaded,shaped,34.052,0.5000
amr1,unloaded,shaped,34.101,0.5000
amr1,unloaded,shaped,34.151,0.4975
amr1,unloaded,shaped,34.202,0.4925
amr1,unloaded,shaped,34.250,0.4850
amr1,unloaded,shaped,34.300,0.4750
amr1,unloaded,shaped,34.350,0.4625
amr1,unloaded,shaped,34.401,0.4475
amr1,unloaded,shaped,34.451,0.4300
amr1,unloaded,shaped,34.500,0.4100
amr1,unloaded,shaped,34.550,0.3875
amr1,unloaded,shaped,34.601,0.3625
amr1,unloaded,shaped,34.650,0.3350
amr1,unloaded,shaped,34.701,0.3050
amr1,unloaded,shaped,34.752,0.2725
amr1,unloaded,shaped,34.800,0.2375
amr1,unloaded,shaped,34.850,0.2043
amr1,unloaded,shaped,34.901,0.1735
amr1,unloaded,shaped,34.951,0.1453
amr1,unloaded,shaped,35.000,0.1196
amr1,unloaded,shaped,35.051,0.0963
amr1,unloaded,shaped,35.104,0.0756
amr1,unloaded,shaped,35.151,0.0574
amr1,unloaded,shaped,35.200,0.0416
amr1,unloaded,shaped,35.250,0.0284
amr1,unloaded,shaped,35.300,0.0177
amr1,unloaded,shaped,35.351,0.0094
amr1,unloaded,shaped,35.400,0.0037
amr1,unloaded,shaped,35.450,0.0005
amr1,unloaded,shaped,35.503,0.0000
amr1,unloaded,shaped,35.553,0.0000
amr1,unloaded,shaped,35.602,0.0000
amr1,unloaded,shaped,35.651,0.0000
amr1,unloaded,shaped,35.701,0.0000
amr1,unloaded,shaped,35.751,0.0000
amr1,unloaded,shaped,35.802,0.0000
amr1,unloaded,shaped,35.850,0.0000
amr1,unloaded,shaped,35.901,0.0000
amr1,unloaded,shaped,35.951,0.0000
amr1,unloaded,shaped,36.002,0.0000
amr1,unloaded,shaped,36.051,0.0000
amr1,unloaded,shaped,36.100,0.0000
amr1,unloaded,shaped,36.150,0.0000
amr1,unloaded,shaped,36.201,0.0000
amr1,unloaded,shaped,36.250,0.0000
amr1,unloaded,shaped,36.301,0.0000
amr1,unloaded,shaped,36.352,0.0000
amr1,unloaded,shaped,36.401,0.0000
amr1,unloaded,shaped,36.450,0.0000
amr1,unloaded,shaped,36.506,0.0000
amr1,unloaded,shaped,36.551,0.0000
amr1,unloaded,shaped,36.600,0.0000
amr1,unloaded,shaped,36.650,0.0000
amr1,unloaded,shaped,36.703,0.0000
amr1,unloaded,shaped,36.752,0.0000
amr1,unloaded,shaped,36.801,0.0000
amr1,unloaded,shaped,36.851,0.0000
amr1,unloaded,shaped,36.901,0.0000
amr1,unloaded,shaped,36.950,0.0000
amr1,unloaded,shaped,37.000,0.0000
amr1,unloaded,shaped,37.051,0.0000
amr1,unloaded,shaped,37.100,0.0000
amr1,unloaded,shaped,37.150,0.0000
amr1,unloaded,shaped,37.201,0.0000
amr1,unloaded,shaped,37.252,0.0000
amr1,unloaded,shaped,37.301,0.0000
amr1,unloaded,shaped,37.351,0.0000
amr1,unloaded,shaped,37.400,0.0000
amr1,unloaded,shaped,37.451,0.0000
amr1,unloaded,shaped,37.500,0.0000
amr1,unloaded,shaped,37.550,0.0000
amr1,unloaded,shaped,37.600,0.0000
amr1,unloaded,shaped,37.650,0.0000
amr1,unloaded,shaped,37.700,0.0000
amr1,unloaded,shaped,37.751,0.0000
amr1,unloaded,shaped,37.802,0.0000
amr1,unloaded,shaped,37.852,0.0000
amr1,unloaded,shaped,37.900,0.0000
amr1,unloaded,shaped,37.951,0.0000
amr1,unloaded,shaped,38.001,0.0000
amr1,unloaded,shaped,38.050,0.0000
amr1,unloaded,shaped,38.100,0.0000
amr1,unloaded,shaped,38.151,0.0000
amr1,unloaded,shaped,38.200,0.0000
amr1,unloaded,shaped,38.250,0.0000
amr1,unloaded,shaped,38.301,0.0000
amr1,unloaded,shaped,38.351,0.0000
amr1,unloaded,shaped,38.400,0.0000
amr1,unloaded,shaped,38.450,0.0000
amr1,unloaded,shaped,38.503,0.0000
amr1,unloaded,shaped,38.551,0.0000
amr1,unloaded,shaped,38.600,0.0000
amr1,unloaded,shaped,38.652,0.0000
amr1,unloaded,shaped,38.700,0.0000
amr1,unloaded,shaped,38.753,0.0000
amr1,unloaded,shaped,38.803,0.0000
amr1,unloaded,shaped,38.850,0.0000
amr1,unloaded,shaped,38.901,0.0000
amr1,unloaded,shaped,38.950,0.0000
amr1,unloaded,shaped,39.000,0.0000
