t,separation_m
42.762,3.6297
42.780,3.6297
42.781,3.6230
42.800,3.6230
42.803,3.6164
42.820,3.6164
42.821,3.6098
42.841,3.6098
42.841,3.6032
42.860,3.6032
42.862,3.5967
42.883,3.5967
42.883,3.5902
42.900,3.5902
42.902,3.5837
42.920,3.5837
42.921,3.5772
42.940,3.5772
42.941,3.5708
42.961,3.5708
42.961,3.5644
42.981,3.5644
42.981,3.5580
43.001,3.5580
43.002,3.5517
43.021,3.5517
43.023,3.5453
43.042,3.5453
43.042,3.5390
43.061,3.5390
43.062,3.5328
43.080,3.5328
43.081,3.5266
43.100,3.5266
43.100,3.5204
43.121,3.5204
43.121,3.5142
43.142,3.5142
43.143,3.5080
43.160,3.5080
43.161,3.5019
43.180,3.5019
43.181,3.4959
43.200,3.4959
43.201,3.4898
43.220,3.4898
43.221,3.4838
43.240,3.4838
43.243,3.4778
43.261,3.4778
43.262,3.4718
43.280,3.4718
43.282,3.4659
43.300,3.4659
43.302,3.4600
43.320,3.4600
43.322,3.4541
43.341,3.4541
43.342,3.4483
43.360,3.4483
43.361,3.4425
43.381,3.4425
43.384,3.4367
43.401,3.4367
43.402,3.4310
43.422,3.4310
43.423,3.4253
43.441,3.4253
43.442,3.4196
43.460,3.4196
43.462,3.4140
43.480,3.4140
43.482,3.4084
43.501,3.4084
43.502,3.4028
43.519,3.4028
43.521,3.3973
43.540,3.3973
43.542,3.3917
43.560,3.3917
43.561,3.3863
43.580,3.3863
43.581,3.3808
43.600,3.3808
43.601,3.3754
43.625,3.3754
43.626,3.3700
43.640,3.3700
43.641,3.3647
43.660,3.3647
43.661,3.3594
43.680,3.3594
43.682,3.3541
43.700,3.3541
43.701,3.3489
43.720,3.3489
43.721,3.3437
43.740,3.3437
43.741,3.3385
43.761,3.3385
43.762,3.3334
43.781,3.3334
43.781,3.3284
43.801,3.3284
43.802,3.3233
43.820,3.3233
43.821,3.3183
43.840,3.3183
43.841,3.3133
43.860,3.3133
43.861,3.3084
43.880,3.3084
43.882,3.3035
43.900,3.3035
43.902,3.2987
43.920,3.2987
43.921,3.2939
43.940,3.2939
43.942,3.2891
43.961,3.2891
43.961,3.2844
43.983,3.2844
43.983,3.2797
44.001,3.2797
44.001,3.2750
44.020,3.2750
44.022,3.2704
44.040,3.2704
44.041,3.2659
44.061,3.2659
44.062,3.2613
44.080,3.2613
44.083,3.2568
44.100,3.2568
44.101,3.2524
44.120,3.2524
44.122,3.2480
44.140,3.2480
44.141,3.2436
44.160,3.2436
44.162,3.2393
44.183,3.2393
44.183,3.2350
44.200,3.2350
44.202,3.2307
44.220,3.2307
44.222,3.2265
44.240,3.2265
44.241,3.2223
44.260,3.2223
44.261,3.2182
44.281,3.2182
44.281,3.2141
44.299,3.2141
44.301,3.2101
44.322,3.2061
44.323,3.2061
44.340,3.2061
44.341,3.2021
44.360,3.2021
44.361,3.1982
44.380,3.1982
44.381,3.1943
44.400,3.1943
44.401,3.1905
44.420,3.1905
44.422,3.1867
44.441,3.1867
44.442,3.1829
44.460,3.1829
44.462,3.1792
44.480,3.1792
44.481,3.1755
44.500,3.1755
44.501,3.1719
44.522,3.1719
44.523,3.1683
44.541,3.1683
44.541,3.1648
44.561,3.1648
44.561,3.1613
44.581,3.1613
44.582,3.1578
44.599,3.1578
44.599,3.1544
44.621,3.1544
44.622,3.1510
44.640,3.1510
44.642,3.1477
44.662,3.1477
44.662,3.1444
44.680,3.1444
44.682,3.1412
44.701,3.1412
44.703,3.1380
44.721,3.1380
44.722,3.1348
44.740,3.1348
44.742,3.1317
44.760,3.1317
44.761,3.1287
44.781,3.1287
44.782,3.1256
44.800,3.1256
44.802,3.1227
44.820,3.1227
44.821,3.1197
44.841,3.1197
44.845,3.1169
44.860,3.1169
44.861,3.1140
44.880,3.1140
44.883,3.1112
44.901,3.1112
44.902,3.1085
44.920,3.1085
44.921,3.1058
44.940,3.1058
44.941,3.1031
44.960,3.1031
44.962,3.1005
44.981,3.1005
44.982,3.0979
45.000,3.0979
45.001,3.0954
45.021,3.0954
45.023,3.0929
45.039,3.0929
45.042,3.0905
45.060,3.0905
45.062,3.0881
45.081,3.0881
45.081,3.0858
45.100,3.0858
45.102,3.0835
45.121,3.0835
45.121,3.0812
45.140,3.0812
45.142,3.0791
45.160,3.0791
45.162,3.0769
45.180,3.0769
45.182,3.0749
45.200,3.0749
45.200,3.0728
45.220,3.0728
45.222,3.0709
45.241,3.0709
45.243,3.0689
45.260,3.0689
45.263,3.0671
45.281,3.0671
45.281,3.0653
45.301,3.0653
45.302,3.0635
45.320,3.0635
45.323,3.0618
45.340,3.0618
45.343,3.0602
45.360,3.0602
45.362,3.0585
45.380,3.0585
45.380,3.0570
45.400,3.0570
45.402,3.0554
45.420,3.0554
45.421,3.0539
45.440,3.0539
45.441,3.0525
45.462,3.0525
45.463,3.0511
45.480,3.0511
45.482,3.0498
45.500,3.0498
45.501,3.0485
45.520,3.0485
45.522,3.0473
45.540,3.0473
45.542,3.0461
45.560,3.0461
45.561,3.0449
45.581,3.0449
45.581,3.0438
45.600,3.0438
45.601,3.0428
45.620,3.0428
45.621,3.0418
45.641,3.0418
45.641,3.0408
45.661,3.0408
45.661,3.0399
45.680,3.0399
45.681,3.0390
45.700,3.0382
45.703,3.0382
45.720,3.0382
45.722,3.0374
45.741,3.0374
45.743,3.0366
45.760,3.0366
45.762,3.0359
45.780,3.0359
45.781,3.0352
45.800,3.0352
45.802,3.0345
45.820,3.0345
45.822,3.0338
45.843,3.0338
45.844,3.0332
45.860,3.0332
45.861,3.0326
45.881,3.0326
45.881,3.0321
45.900,3.0321
45.903,3.0316
45.920,3.0316
45.921,3.0310
45.940,3.0310
45.942,3.0306
45.961,3.0306
45.962,3.0301
45.980,3.0301
45.981,3.0297
46.000,3.0297
46.001,3.0293
46.020,3.0293
46.022,3.0289
46.040,3.0289
46.041,3.0285
46.060,3.0285
46.062,3.0282
46.080,3.0282
46.081,3.0279
46.101,3.0279
46.101,3.0276
46.121,3.0276
46.123,3.0273
46.140,3.0273
46.142,3.0271
46.161,3.0271
46.162,3.0268
46.180,3.0268
46.181,3.0266
46.200,3.0266
46.201,3.0264
46.220,3.0264
46.221,3.0263
46.240,3.0263
46.242,3.0261
46.260,3.0261
46.261,3.0260
46.280,3.0260
46.281,3.0258
46.300,3.0258
46.302,3.0257
46.320,3.0257
46.322,3.0256
46.341,3.0256
46.342,3.0255
46.360,3.0255
46.362,3.0255
46.380,3.0255
46.383,3.0254
46.400,3.0254
46.401,3.0253
46.420,3.0253
46.421,3.0253
46.440,3.0253
46.442,3.0253
46.461,3.0253
46.462,3.0252
46.481,3.0252
46.481,3.0252
46.500,3.0252
46.501,3.0252
46.520,3.0252
46.521,3.0251
46.540,3.0251
46.542,3.0251
46.561,3.0251
46.562,3.0251
46.580,3.0251
46.581,3.0251
46.600,3.0251
46.601,3.0251
46.620,3.0251
46.621,3.0251
46.641,3.0251
46.642,3.0251
46.661,3.0251
46.662,3.0251
46.680,3.0251
46.681,3.0251
46.700,3.0251
46.701,3.0251
46.721,3.0251
46.722,3.0251
46.740,3.0251
46.741,3.0251
46.760,3.0251
46.761,3.0251
46.780,3.0251
46.781,3.0251
46.802,3.0251
46.802,3.0251
46.819,3.0251
46.822,3.0251
46.840,3.0251
46.842,3.0251
46.860,3.0251
46.861,3.0251
46.881,3.0251
46.883,3.0251
46.900,3.0251
46.901,3.0251
46.920,3.0251
46.921,3.0251
46.940,3.0251
46.941,3.0251
46.960,3.0251
46.962,3.0251
46.982,3.0251
46.984,3.0251
47.001,3.0251
47.001,3.0251
47.020,3.0251
47.022,3.0251
47.040,3.0251
47.041,3.0251
47.060,3.0251
47.062,3.0251
47.081,3.0251
47.081,3.0251
47.101,3.0251
47.101,3.0251
47.120,3.0251
47.122,3.0251
47.140,3.0251
47.141,3.0251
47.160,3.0251
47.162,3.0251
47.180,3.0251
47.181,3.0251
47.201,3.0251
47.201,3.0251
47.220,3.0251
47.221,3.0251
47.240,3.0251
47.241,3.0251
47.260,3.0251
47.262,3.0251
47.280,3.0251
47.281,3.0251
47.300,3.0251
47.302,3.0251
47.320,3.0251
47.321,3.0251
47.340,3.0251
47.342,3.0251
47.360,3.0251
47.362,3.0251
47.382,3.0251
47.383,3.0251
47.401,3.0251
47.403,3.0251
47.419,3.0251
47.421,3.0251
47.440,3.0251
47.442,3.0251
47.460,3.0251
47.461,3.0251
47.480,3.0251
47.481,3.0251
47.501,3.0251
47.502,3.0251
47.521,3.0251
47.522,3.0251
47.540,3.0251
47.541,3.0251
47.561,3.0251
47.562,3.0251
47.579,3.0251
47.583,3.0251
47.601,3.0251
47.602,3.0251
47.620,3.0251
47.621,3.0251
47.640,3.0251
47.642,3.0251
47.660,3.0251
47.662,3.0251
47.680,3.0251
47.681,3.0251
47.700,3.0251
47.702,3.0251
47.720,3.0251
47.722,3.0251
47.740,3.0251
47.741,3.0251
47.760,3.0251
47.762,3.0251
47.781,3.0251
47.781,3.0251
47.801,3.0251
47.803,3.0251
47.821,3.0251
47.823,3.0251
47.840,3.0251
47.842,3.0251
47.861,3.0251
47.862,3.0251
47.881,3.0251
47.881,3.0251
47.900,3.0251
47.901,3.0251
47.920,3.0251
47.922,3.0251
47.940,3.0251
47.942,3.0251
47.961,3.0251
47.961,3.0251
47.980,3.0251
47.982,3.0251
48.000,3.0251
48.001,3.0251
48.020,3.0251
48.021,3.0251
48.041,3.0251
48.042,3.0251
48.060,3.0251
48.062,3.0251
48.080,3.0251
48.081,3.0251
48.100,3.0251
48.100,3.0251
48.120,3.0251
48.120,3.0251
48.141,3.0251
48.141,3.0251
48.160,3.0251
48.162,3.0251
48.180,3.0251
48.182,3.0251
48.200,3.0251
48.201,3.0251
48.221,3.0251
48.221,3.0251
48.240,3.0251
48.241,3.0251
48.260,3.0251
48.261,3.0251
48.280,3.0251
48.283,3.0251
48.300,3.0251
48.303,3.0251
48.320,3.0251
48.322,3.0251
48.340,3.0251
48.341,3.0251
48.360,3.0251
48.361,3.0251
48.380,3.0251
48.381,3.0251
48.401,3.0251
48.402,3.0251
48.420,3.0251
48.421,3.0251
48.441,3.0251
48.442,3.0251
48.461,3.0251
48.461,3.0251
48.482,3.0251
48.482,3.0251
48.500,3.0251
48.502,3.0251
48.520,3.0251
48.522,3.0251
48.541,3.0251
48.542,3.0251
48.560,3.0251
48.561,3.0251
48.581,3.0251
48.582,3.0251
48.600,3.0251
48.602,3.0251
48.620,3.0251
48.622,3.0251
48.641,3.0251
48.644,3.0251
48.660,3.0251
48.661,3.0251
48.681,3.0251
48.683,3.0251
48.698,3.0251
48.701,3.0251
48.715,3.0251
48.721,3.0251
48.741,3.0251
48.741,3.0251
48.760,3.0251
48.762,3.0251
48.780,3.0251
48.782,3.0251
48.800,3.0251
48.801,3.0251
48.819,3.0251
48.822,3.0251
48.841,3.0251
48.842,3.0251
48.860,3.0251
48.861,3.0251
48.880,3.0251
48.882,3.0251
